|CO_MUNICIPIO|NU_ANO_CENSO|CO_ENTIDADE|MEDIA_QTD_ALUNOS_POR_ESCOLA|MEDIA_NU_COMP_PARA_ALUNOS|COMP_POR_ALUNO(%)|NUM_ESCOLAS_INTERNET_MUNIC|MEDIA_SALAS_EXISTENTES|MEDIA_PONTUACAO|IOEB
4985|4317905|2015.0|43001459.0|269.3333333333333|7.583333333333332|4.474545187082779|12.0|9.916666666666666|616.6666666666666|5.0
4986|4317954|2015.0|43030203.0|110.75|7.75|6.381820290863748|3.0|7.0|505.25|0.0
4987|4318002|2015.0|43003389.0|305.55357142857144|9.964285714285714|4.941749800053801|41.0|9.321428571428571|641.4107142857142|4.4
4988|4318051|2015.0|43133126.0|123.0|2.5|2.6595744680851063|4.0|6.0|470.0|5.4
4989|4318101|2015.0|43133282.0|194.05|9.8|10.098426221470818|13.0|8.75|507.1|4.5
4990|4318200|2015.0|43134408.0|162.17857142857142|7.25|10.202263721348864|11.0|6.071428571428571|401.8928571428572|4.3
4991|4318309|2015.0|43006205.0|255.31034482758625|9.034482758620689|5.5579577650778695|39.0|7.344827586206898|581.2068965517243|4.0
4992|4318408|2015.0|43136486.0|218.65217391304347|5.3478260869565215|3.7333826156992056|14.0|6.826086956521738|511.5217391304348|4.2
4993|4318424|2015.0|43137695.0|201.25|12.0|17.50219855384014|4.0|6.5|535.75|5.1
4994|4318432|2015.0|43061931.0|123.0|7.333333333333332|11.101069817367907|6.0|6.333333333333332|464.33333333333326|0.0
4995|4318440|2015.0|43137814.0|122.2|5.0|5.4927330733782345|4.0|6.0|427.6|5.1
4996|4318457|2015.0|43027733.0|110.0|8.0|9.51500740435463|5.0|6.2|371.8|4.9
4997|4318465|2015.0|43138020.0|185.0|13.666666666666664|6.110849180156111|3.0|10.333333333333334|681.6666666666666|4.7
4998|4318481|2015.0|43138071.0|147.4|7.8|4.603174603174604|5.0|6.6|511.6|0.0
4999|4318499|2015.0|43007880.0|110.0|12.5|9.424005945745076|4.0|5.0|543.5|0.0
5000|4318507|2015.0|43138179.0|313.35|8.2|3.9942060024340593|10.0|7.2|558.25|3.9
5001|4318606|2015.0|43010164.0|131.3|7.0|9.533403474478108|5.0|7.3|481.4|4.9
5002|4318614|2015.0|43087566.0|80.4|5.8|5.018518518518519|4.0|3.6|387.0|0.0
5003|4318622|2015.0|43024041.0|191.625|4.75|5.826184126664653|5.0|4.625|336.625|4.7
5004|4318705|2015.0|43001408.0|356.7672955974843|12.358490566037734|2.4679063933750083|136.0|10.930379746835444|681.0759493670886|4.1
5005|4318804|2015.0|43023509.0|149.864406779661|6.322033898305085|17.52743847764095|30.0|5.59322033898305|410.16949152542367|4.5
5006|4318903|2015.0|43001270.0|185.41176470588238|11.725490196078429|15.666089131208825|48.0|7.96078431372549|575.8823529411766|4.6
5007|4319000|2015.0|43000355.0|219.0|10.31578947368421|5.8167180867544666|19.0|8.578947368421053|713.736842105263|5.0
5008|4319109|2015.0|43007104.0|200.5|10.833333333333336|6.892242992878643|6.0|8.0|649.6666666666666|4.8
5009|4319125|2015.0|43122140.0|144.25|2.75|3.5650854983307063|4.0|6.5|357.0|4.2
5010|4319158|2015.0|43142184.0|140.72727272727272|4.0|2.9029200152194807|10.0|7.0|472.0|4.4
5011|4319208|2015.0|43142583.0|174.0|13.714285714285715|9.039203077738811|6.0|6.857142857142858|581.4285714285714|4.8
5012|4319307|2015.0|43007899.0|211.83333333333331|13.666666666666664|7.560160089022826|6.0|8.333333333333334|583.0|5.0
5013|4319356|2015.0|43020682.0|104.16666666666669|14.5|23.004722090331768|6.0|4.666666666666667|516.5|4.9
5014|4319364|2015.0|43010504.0|106.5|4.75|5.4706450263201045|4.0|6.0|490.25|0.0
5015|4319372|2015.0|43007228.0|157.66666666666666|9.666666666666666|3.9319019735415295|3.0|8.0|584.3333333333334|0.0
5016|4319406|2015.0|43008496.0|187.0625|7.3125|3.456124248427104|13.0|6.4375|510.9375|4.6
5017|4319505|2015.0|43003915.0|180.4838709677419|7.03225806451613|5.132347987352213|30.0|7.193548387096773|477.483870967742|4.3
5018|4319604|2015.0|43023177.0|216.125|12.541666666666664|5.122955977508698|23.0|8.125|614.5416666666666|4.5
5019|4319703|2015.0|43007465.0|127.8|8.4|5.720176904337093|5.0|6.4|548.2|0.0
5020|4319711|2015.0|43001416.0|120.0|12.25|14.752168181916714|4.0|4.25|422.75|0.0
5021|4319737|2015.0|43006892.0|127.66666666666669|4.666666666666667|3.448603464179802|5.0|5.833333333333332|401.66666666666674|0.0
5022|4319752|2015.0|43006531.0|107.4|11.0|10.021058013279044|5.0|5.0|469.4|0.0
5023|4319802|2015.0|43145337.0|304.3|35.4|13.33957515692043|8.0|11.1|1222.1|4.2
5024|4319901|2015.0|43000029.0|408.6363636363636|12.981818181818182|6.3391029613194725|53.0|10.418181818181818|773.4|5.0
5025|4320008|2015.0|43000851.0|377.0235294117647|12.894117647058824|2.94575373001518|80.0|10.0|695.1647058823529|4.1
5026|4320107|2015.0|43007651.0|189.12|13.4|12.288131579377945|25.0|11.56|609.88|4.8
5027|4320206|2015.0|43004474.0|209.0|5.307692307692308|1.0671799988886972|8.0|8.153846153846152|562.0|4.8
5028|4320230|2015.0|43007210.0|224.66666666666663|18.33333333333333|5.794492863458379|3.0|9.666666666666666|731.6666666666665|0.0
5029|4320263|2015.0|43148034.0|181.7|9.0|8.227434061439189|10.0|5.8|505.3|0.0
5030|4320305|2015.0|43148336.0|139.85714285714286|7.142857142857142|6.661107167500597|7.0|7.142857142857142|550.2857142857143|4.7
5031|4320321|2015.0|43067085.0|119.2|6.4|16.51587301587302|5.0|4.8|421.2|5.1
5032|4320354|2015.0|43151809.0|127.125|0.875|0.5188913745960726|2.0|4.875|330.375|4.4
5033|4320404|2015.0|43148425.0|165.2|6.7|4.9578846448312195|19.0|6.05|499.45|5.3
5034|4320453|2015.0|43083404.0|109.66666666666669|7.333333333333332|4.339250493096647|3.0|5.333333333333333|429.0|0.0
5035|4320503|2015.0|43148719.0|176.3|20.6|9.188549597395461|5.0|9.3|907.6|4.7
5036|4320552|2015.0|43015883.0|176.28571428571428|2.2857142857142856|4.27738805041679|7.0|5.571428571428571|427.28571428571433|4.9
5037|4320578|2015.0|43027814.0|69.4|8.8|13.122089203919954|5.0|5.8|445.6|0.0
5038|4320602|2015.0|43149375.0|166.25|7.5|4.359319889470817|1.0|6.75|468.0|0.0
5039|4320651|2015.0|43149529.0|312.5|23.5|8.892092545467278|2.0|8.5|830.0|0.0
5040|4320677|2015.0|43120083.0|93.94444444444444|7.611111111111112|41.97842999792603|7.0|4.277777777777779|304.1111111111111|4.9
5041|4320701|2015.0|43002641.0|254.16666666666663|9.111111111111109|4.2659810546656045|17.0|7.166666666666668|577.7777777777778|4.5
5042|4320800|2015.0|43001122.0|209.94594594594597|8.91891891891892|7.838936788573261|33.0|10.62162162162162|614.918918918919|4.5
5043|4320859|2015.0|43153259.0|177.88888888888889|5.666666666666668|1.8786690371058887|5.0|5.222222222222221|365.22222222222223|4.1
5044|4320909|2015.0|43000860.0|239.55555555555557|13.722222222222221|4.748942469495216|18.0|8.222222222222221|659.7777777777778|5.0
5045|4321006|2015.0|43009182.0|275.2142857142857|8.214285714285714|2.650301093884034|12.0|8.714285714285714|644.2142857142858|4.9
5046|4321105|2015.0|43004580.0|287.25|7.0625|2.633369613132152|14.0|8.9375|561.375|4.3
5047|4321204|2015.0|43002676.0|264.48387096774195|12.0|6.7182154217839205|46.0|8.612903225806452|632.8064516129032|4.4
5048|4321303|2015.0|43004490.0|220.1379310344828|7.896551724137932|4.047041251750052|22.0|7.448275862068965|571.9310344827586|4.5
5049|4321329|2015.0|43153143.0|220.0|19.33333333333333|7.768916457441048|3.0|9.0|671.6666666666666|0.0
5050|4321352|2015.0|43024190.0|136.5|6.0|4.651947866233582|8.0|7.75|399.75|4.5
5051|4321402|2015.0|43004903.0|191.54166666666663|10.666666666666666|7.6818904571400175|23.0|7.708333333333332|500.375|4.5
5052|4321436|2015.0|43154883.0|246.88888888888889|8.666666666666666|5.560907703998982|8.0|8.0|623.7777777777778|4.5
5053|4321451|2015.0|43000193.0|231.03125|13.125|9.988563397163512|32.0|9.0625|607.71875|5.0
5054|4321469|2015.0|43005039.0|81.85714285714286|9.142857142857142|20.52318993113616|7.0|5.0|389.1428571428572|0.0
5055|4321477|2015.0|43008267.0|134.22222222222223|10.333333333333334|10.0238171078231|8.0|5.222222222222221|484.4444444444445|4.3
5056|4321493|2015.0|43143717.0|97.0|8.8|8.03130189997892|5.0|5.0|424.6|5.2
5057|4321501|2015.0|43001505.0|239.71052631578945|7.552631578947367|5.961490177812777|34.0|8.868421052631579|568.2631578947369|4.9
5058|4321600|2015.0|43006400.0|333.0|10.702702702702704|3.3218905535591667|31.0|10.27027027027027|642.1351351351351|4.2
5059|4321626|2015.0|43016057.0|107.0|15.666666666666664|14.031689031689034|3.0|6.666666666666668|595.0|0.0
5060|4321634|2015.0|43156681.0|118.66666666666669|13.666666666666664|11.3844576846691|3.0|6.333333333333332|500.0|0.0
5061|4321667|2015.0|43156207.0|197.0909090909091|9.454545454545457|9.69971808929748|10.0|7.727272727272727|553.1818181818181|4.8
5062|4321709|2015.0|43005314.0|274.0833333333333|13.916666666666664|5.564670308766147|24.0|8.125|632.25|4.6
5063|4321808|2015.0|43013511.0|216.9642857142857|25.17857142857143|10.581152554298416|16.0|11.25|754.5357142857142|4.8
5064|4321832|2015.0|43008127.0|86.16666666666669|4.833333333333333|2.101449275362319|4.0|5.5|399.66666666666674|4.5
5065|4321857|2015.0|43157823.0|182.5|10.0|9.976736302373569|5.0|6.666666666666668|580.8333333333334|4.7
5066|4321907|2015.0|43005861.0|237.2592592592593|12.185185185185185|16.552842060545984|26.0|9.0|594.925925925926|4.9
5067|4321956|2015.0|43003460.0|135.72727272727272|11.0|17.88990396531948|10.0|5.454545454545454|477.27272727272725|4.6
5068|4322004|2015.0|43011748.0|267.64516129032256|5.354838709677419|2.8922698081739484|22.0|8.387096774193548|600.6129032258065|4.1
5069|4322103|2015.0|43003583.0|163.5|20.0|10.870225459625646|6.0|6.5|602.1666666666666|5.2
5070|4322152|2015.0|43160786.0|81.55555555555556|4.666666666666667|5.063435743815491|4.0|5.333333333333333|340.0|4.7
5071|4322186|2015.0|43010563.0|108.0|9.25|10.240888219256707|4.0|8.75|475.75|0.0
5072|4322202|2015.0|43000827.0|207.31034482758625|7.758620689655173|4.131336197728181|24.0|6.758620689655173|558.7931034482758|4.4
5073|4322251|2015.0|43161740.0|190.5|10.666666666666666|14.94617616527944|6.0|10.0|626.6666666666666|4.9
5074|4322301|2015.0|43007872.0|271.5|17.833333333333332|9.513823876812737|5.0|9.666666666666666|696.8333333333335|4.9
5075|4322327|2015.0|43100210.0|633.3333333333334|15.333333333333336|6.09451567820221|3.0|11.666666666666664|882.6666666666665|0.0
5076|4322343|2015.0|43032770.0|109.5|2.75|2.0632593213238373|1.0|4.25|286.0|0.0
5077|4322350|2015.0|43070930.0|96.0|11.0|9.482196122296793|3.0|4.0|513.3333333333334|0.0
5078|4322376|2015.0|43127215.0|176.66666666666663|9.0|3.5200207250530275|2.0|8.666666666666666|615.0|0.0
5079|4322400|2015.0|43000010.0|426.7317073170732|11.707317073170733|5.170378959056073|78.0|12.146341463414636|846.0121951219513|4.2
5080|4322509|2015.0|43001726.0|351.04651162790697|11.55813953488372|5.946364263735184|34.0|11.13953488372093|779.7674418604653|4.4
5081|4322525|2015.0|43008950.0|156.8|8.2|4.351229765833726|4.0|5.8|526.4|4.9
5082|4322533|2015.0|43007554.0|154.61538461538458|10.307692307692307|13.761309467365846|12.0|5.384615384615384|454.07692307692315|4.3
5083|4322541|2015.0|43005322.0|216.8|9.2|3.5826618037244224|5.0|8.6|686.4|0.0
5084|4322558|2015.0|43164390.0|131.0|6.666666666666668|3.603603603603604|3.0|8.0|588.6666666666666|0.0
5085|4322608|2015.0|43004075.0|181.78021978021977|9.285714285714286|15.039483853041961|68.0|6.769230769230768|491.1428571428572|4.8
5086|4322707|2015.0|43003940.0|184.64705882352942|8.205882352941176|7.9624933895464824|21.0|5.941176470588236|472.3235294117647|4.8
5087|4322806|2015.0|43001351.0|313.5555555555556|15.333333333333336|6.613605082962769|18.0|10.888888888888891|967.3333333333335|5.0
5088|4322855|2015.0|43088864.0|226.5|15.5|9.449468848693655|2.0|8.0|653.5|4.8
5089|4322905|2015.0|43166776.0|217.5|8.75|2.4145560252897473|4.0|8.5|600.75|5.5
5090|4323002|2015.0|43001211.0|482.64462809917353|11.479338842975205|4.345836130631581|97.0|10.429752066115704|724.396694214876|3.7
5091|4323101|2015.0|43167934.0|146.14285714285714|13.0|21.267052068012635|6.0|7.7142857142857135|523.0|4.4
5092|4323200|2015.0|43168310.0|122.83333333333331|9.5|7.7813464910239105|6.0|7.166666666666668|544.8333333333334|0.0
5093|4323309|2015.0|43168485.0|283.6666666666667|17.333333333333332|7.281522108843538|3.0|7.0|749.6666666666665|4.9
5094|4323358|2015.0|43011780.0|86.75|9.25|15.324891033393056|4.0|5.75|463.75|0.0
5095|4323408|2015.0|43168663.0|178.5|15.5|5.304882307746036|3.0|8.5|568.75|4.9
5096|4323457|2015.0|43144780.0|264.6666666666667|17.333333333333332|29.638715638715638|3.0|10.333333333333334|659.0|0.0
5097|4323507|2015.0|43168850.0|131.75|7.5|4.523927802616328|4.0|5.75|509.25|4.8
5098|4323606|2015.0|43168990.0|139.0|11.5|8.463590290744197|2.0|5.5|590.0|0.0
5099|4323705|2015.0|43005888.0|174.0|9.5|7.091165839805182|4.0|6.5|669.75|0.0
5100|4323754|2015.0|43007635.0|132.2|3.0|2.723209306031392|3.0|6.8|464.2|0.0
5101|4323770|2015.0|43075746.0|83.28571428571429|9.285714285714286|15.246792557718107|7.0|4.428571428571429|462.71428571428567|5.0
5102|4323804|2015.0|43007090.0|451.88888888888886|2.0|0.2648674868764995|8.0|11.555555555555555|946.5555555555555|4.2
5103|5000203|2015.0|50011774.0|403.0|12.555555555555555|2.561527637948119|8.0|10.333333333333334|771.6666666666665|4.5
5104|5000252|2015.0|50002961.0|297.25|16.0|17.237965000157942|4.0|9.0|775.0|4.4
5105|5000609|2015.0|50015095.0|467.24|9.68|2.3108776085629974|22.0|9.96|844.96|4.3
5106|5000708|2015.0|50001078.0|346.73684210526324|8.736842105263158|3.4316468835596563|15.0|8.947368421052632|668.8421052631579|3.9
5107|5000807|2015.0|50012550.0|238.125|15.25|48.14956722103421|7.0|8.875|719.75|4.0
5108|5000856|2015.0|50019473.0|363.125|10.0|2.850825204744422|8.0|8.5|717.375|4.2
5109|5000906|2015.0|50015281.0|406.4444444444445|10.222222222222221|2.136446575110408|9.0|7.888888888888888|724.1111111111112|4.3
5110|5001003|2015.0|50011006.0|361.875|16.625|8.47881183571836|15.0|8.875|730.5|4.6
5111|5001102|2015.0|50001558.0|338.45238095238096|13.428571428571427|6.078967574446992|42.0|9.880952380952381|797.309523809524|3.8
5112|5001243|2015.0|50015354.0|303.45454545454544|10.181818181818182|4.320071531266569|11.0|7.727272727272727|679.3636363636364|4.3
5113|5001508|2015.0|50004700.0|222.5|16.0|10.646433964760188|7.0|7.375|606.75|4.4
5114|5001904|2015.0|50013017.0|407.66666666666674|17.266666666666666|5.625965588296995|15.0|11.466666666666667|868.1333333333333|4.2
5115|5002001|2015.0|50013165.0|545.3333333333334|9.166666666666666|4.412888714185884|6.0|14.0|942.0|4.3
5116|5002100|2015.0|50013831.0|249.6923076923077|5.0769230769230775|1.9326750912716597|18.0|7.5|496.6923076923077|4.0
5117|5002159|2015.0|50014102.0|320.125|6.25|1.3576142070228867|6.0|7.5|704.25|4.2
5118|5002209|2015.0|50014196.0|303.05|11.85|5.5316981823427644|20.0|7.55|604.4|4.1
5119|5002308|2015.0|50011847.0|247.46153846153842|9.538461538461537|12.56162578804111|12.0|8.307692307692307|562.3076923076924|4.1
5120|5002407|2015.0|50015427.0|430.90476190476187|9.047619047619047|2.1710620086889088|20.0|8.666666666666666|777.5238095238095|4.2
5121|5002605|2015.0|50003070.0|228.29411764705884|13.0|6.5599967086623705|17.0|7.764705882352941|653.7058823529413|4.4
5122|5002704|2015.0|50005022.0|513.6312364425163|17.164859002169198|6.768671886355032|443.0|12.746203904555314|1016.3232104121477|4.5
5123|5002803|2015.0|50014366.0|460.33333333333326|20.666666666666668|4.615669014698101|3.0|10.0|774.6666666666665|3.9
5124|5002902|2015.0|50010115.0|300.5555555555556|11.166666666666664|2.958295613488497|12.0|11.055555555555555|755.8333333333335|4.3
5125|5002951|2015.0|50010638.0|393.0|9.111111111111109|2.0983853669885293|17.0|10.833333333333336|774.0555555555555|0.0
5126|5003108|2015.0|50009281.0|291.25|11.0|3.1428759159899644|4.0|10.5|754.75|3.9
5127|5003157|2015.0|50019554.0|510.3636363636364|9.909090909090908|3.3108198642518403|11.0|11.272727272727273|831.7272727272727|3.9
5128|5003207|2015.0|50000039.0|541.6190476190476|14.365079365079366|4.381100330030111|57.0|12.777777777777779|873.8888888888888|3.5
5129|5003256|2015.0|50010700.0|480.26666666666665|15.066666666666665|8.558211113440487|15.0|10.066666666666666|776.6|4.8
5130|5003306|2015.0|50003453.0|427.59090909090907|17.59090909090909|5.798243758693285|22.0|11.954545454545455|810.3181818181819|4.2
5131|5003454|2015.0|50019651.0|292.85714285714283|13.928571428571427|14.512473081585105|11.0|7.571428571428571|654.5|4.1
5132|5003488|2015.0|50002147.0|287.09090909090907|10.0|5.215022812887763|7.0|9.545454545454543|713.0|3.6
5133|5003504|2015.0|50015591.0|409.5|13.5|3.8535724021106335|4.0|8.75|755.75|3.9
5134|5003702|2015.0|50015664.0|502.20769230769235|14.638461538461538|4.549539968012517|119.0|10.792307692307695|948.0307692307692|4.1
5135|5003751|2015.0|50020005.0|320.0|9.2|4.058873613619096|9.0|8.3|631.3|4.1
5136|5003801|2015.0|50017381.0|358.6|12.2|3.7644878335969736|15.0|10.066666666666666|855.4666666666667|4.2
5137|5003900|2015.0|50003429.0|287.0|16.0|5.561424598982429|2.0|10.0|825.0|4.3
5138|5004007|2015.0|50020340.0|290.3333333333333|18.222222222222218|7.297557625565772|9.0|9.444444444444443|736.5555555555555|3.8
5139|5004106|2015.0|50014420.0|485.8571428571428|15.0|3.774092286445976|7.0|9.0|805.7142857142858|4.3
5140|5004304|2015.0|50020641.0|310.35714285714283|12.285714285714285|3.1095470076419907|10.0|9.5|656.4285714285714|4.6
5141|5004403|2015.0|50011243.0|341.6666666666667|10.833333333333336|5.614302118092401|6.0|9.5|737.8333333333335|4.4
5142|5004502|2015.0|50017594.0|357.46153846153845|13.846153846153848|6.356114815646922|13.0|8.76923076923077|808.3076923076923|4.1
5143|5004601|2015.0|50020757.0|453.25|12.5|2.5162696911794464|12.0|9.083333333333334|808.4166666666665|4.3
5144|5004700|2015.0|50020838.0|547.0|18.25|11.908249695465253|12.0|11.583333333333336|1074.1666666666667|4.3
5145|5004809|2015.0|50021028.0|614.6|5.8|0.7479160234640321|5.0|9.6|814.4|3.7
5146|5004908|2015.0|50009460.0|212.83333333333331|12.666666666666664|13.747273160639931|4.0|6.666666666666668|533.5|4.0
5147|5005004|2015.0|50014617.0|390.95|6.75|2.136262068053584|19.0|9.0|716.2|4.1
5148|5005103|2015.0|50021052.0|303.0|14.25|4.923945612267536|4.0|10.25|767.5|4.2
5149|5005152|2015.0|50017799.0|306.1666666666667|6.5|1.7430076789417634|6.0|6.833333333333332|525.5|3.9
5150|5005202|2015.0|50000667.0|397.5555555555555|8.833333333333334|1.6076743915052247|10.0|9.0|643.6666666666666|3.4
5151|5005251|2015.0|50017810.0|260.42857142857144|10.0|13.922894848369666|7.0|7.857142857142858|572.2857142857142|3.9
5152|5005400|2015.0|50017942.0|361.93103448275866|9.448275862068966|2.480537773149369|28.0|9.517241379310343|765.1379310344827|4.2
5153|5005608|2015.0|50002503.0|361.09090909090907|14.863636363636365|3.484078068352784|17.0|11.227272727272727|849.4545454545455|3.7
5154|5005681|2015.0|50021141.0|358.57142857142856|14.857142857142858|5.906893732763969|14.0|8.928571428571429|775.3571428571429|4.5
5155|5005707|2015.0|50021290.0|591.68|17.44|5.249486206100025|24.0|11.96|1144.4|4.8
5156|5005806|2015.0|50014889.0|306.6666666666667|8.083333333333334|3.2318182512081064|7.0|8.166666666666666|586.8333333333334|3.8
5157|5006002|2015.0|50018230.0|470.6923076923077|9.153846153846152|3.0374891686652084|12.0|9.923076923076923|784.0769230769231|4.1
5158|5006200|2015.0|50013351.0|347.9743589743589|16.153846153846153|5.628886870875838|39.0|9.564102564102564|748.4102564102565|4.8
5159|5006259|2015.0|50021494.0|290.4|11.6|31.83537580997233|5.0|10.2|796.4|0.0
5160|5006275|2015.0|50010972.0|498.66666666666674|11.666666666666664|8.548684250928854|3.0|9.666666666666666|880.6666666666665|0.0
5161|5006309|2015.0|50011316.0|454.27272727272725|15.863636363636365|5.03709039630276|22.0|13.363636363636365|987.5|4.1
5162|5006358|2015.0|50021540.0|493.7|10.4|3.0812757947983216|7.0|10.5|711.0|3.8
5163|5006408|2015.0|50003844.0|221.375|16.375|10.130212466939652|8.0|8.0|609.375|4.1
5164|5006606|2015.0|50018310.0|595.6|19.82|5.158449529060554|46.0|12.38|954.68|4.3
5165|5006903|2015.0|50000764.0|305.23076923076917|6.538461538461537|1.911470660516895|11.0|8.23076923076923|643.0769230769231|3.5
5166|5007109|2015.0|50011936.0|478.6923076923077|17.846153846153847|4.7646773540878415|13.0|12.769230769230768|988.3076923076924|3.9
5167|5007208|2015.0|50019210.0|424.68|12.36|2.6290999711434218|25.0|9.88|844.96|4.2
5168|5007307|2015.0|50009656.0|339.75|13.75|6.534927097660861|4.0|11.25|893.25|4.1
5169|5007406|2015.0|50004034.0|369.6428571428572|13.142857142857142|5.432659148392965|13.0|10.357142857142858|672.8571428571429|4.0
5170|5007505|2015.0|50009788.0|296.25|21.0|6.993831005772684|4.0|9.25|777.75|4.4
5171|5007554|2015.0|50012010.0|290.5|14.0|2.8834828866351376|6.0|11.166666666666664|690.3333333333335|3.9
5172|5007695|2015.0|50004336.0|398.0555555555555|10.111111111111109|2.339512243223437|17.0|8.722222222222221|795.7777777777777|4.5
5173|5007703|2015.0|50021656.0|361.875|6.25|1.800690067208333|8.0|11.75|691.5|4.2
5174|5007802|2015.0|50011618.0|348.0|8.8|2.1623621157619537|5.0|10.6|749.2|3.9
5175|5007901|2015.0|50009826.0|360.24242424242425|6.8181818181818175|4.103354136833119|32.0|10.06060606060606|703.5151515151515|4.1
5176|5007935|2015.0|50004611.0|339.3333333333333|13.166666666666664|16.3826186656628|12.0|7.75|707.3333333333335|4.0
5177|5007950|2015.0|50021796.0|590.0|10.2|1.237100247673016|4.0|10.0|957.0|3.7
5178|5007976|2015.0|50013610.0|287.25|13.0|12.464651049906516|4.0|9.75|838.0|4.6
5179|5008008|2015.0|50010018.0|316.85714285714283|12.285714285714285|6.129065222742358|13.0|9.142857142857142|716.0|4.2
5180|5008305|2015.0|50012045.0|497.76923076923083|15.015384615384615|11.437914148292771|62.0|17.23076923076923|934.1384615384616|4.2
5181|5008404|2015.0|50019384.0|304.0|19.666666666666668|7.875571267665436|6.0|9.833333333333334|781.0|4.5
5182|5100102|2015.0|51033828.0|252.125|9.125|3.914284408600654|5.0|7.125|545.875|4.6
5183|5100201|2015.0|51021455.0|319.4761904761905|10.761904761904765|8.180621045638546|21.0|9.619047619047619|630.8095238095239|4.7
5184|5100250|2015.0|51003082.0|403.7209302325582|13.953488372093025|3.9512253504100285|43.0|9.348837209302326|717.3488372093024|4.6
5185|5100300|2015.0|51052890.0|329.6666666666667|11.733333333333333|4.165024162393453|11.0|49.33333333333334|821.5333333333333|4.3
5186|5100359|2015.0|51018551.0|442.0|17.333333333333332|3.178355660625164|3.0|7.666666666666668|692.0|4.3
5187|5100409|2015.0|51053136.0|402.0|19.285714285714285|8.096645191668943|7.0|8.142857142857142|788.1428571428571|4.5
5188|5100508|2015.0|51032937.0|245.66666666666663|12.666666666666664|5.4267751312191335|8.0|5.888888888888888|559.7777777777778|4.1
5189|5100607|2015.0|51053381.0|768.5|18.25|3.4553533482181065|4.0|15.25|1049.0|4.7
5190|5100805|2015.0|51004631.0|253.625|10.25|3.9894465231533376|7.0|7.5|540.5|4.3
5191|5101001|2015.0|51024179.0|174.25|11.75|3.720614828209765|2.0|8.5|496.75|4.3
5192|5101209|2015.0|51047179.0|111.5|17.5|15.771349862258955|2.0|7.0|610.5|0.0
5193|5101258|2015.0|51028921.0|302.3076923076923|14.846153846153848|5.377218078062544|12.0|12.230769230769232|741.6153846153846|4.7
5194|5101308|2015.0|51033186.0|320.22222222222223|12.111111111111109|2.616973384829086|9.0|7.4444444444444455|627.4444444444445|4.6
5195|5101407|2015.0|51000121.0|343.80952380952385|9.952380952380953|6.651927086455044|20.0|9.047619047619047|603.0952380952381|4.4
5196|5101605|2015.0|51043700.0|204.88888888888889|13.0|5.7457651899455495|4.0|6.5555555555555545|474.0|4.0
5197|5101704|2015.0|51026759.0|331.56666666666666|10.5|7.2029728666056965|23.0|10.0|608.0|4.4
5198|5101803|2015.0|51024225.0|314.258064516129|12.790322580645164|34.840068325559635|51.0|8.274193548387098|658.7903225806451|4.4
5199|5101852|2015.0|51018470.0|427.83333333333326|6.5|0.7383134120187765|4.0|10.5|558.0|3.7
5200|5101902|2015.0|51000814.0|167.0|3.7307692307692313|1.5962455100656807|17.0|5.115384615384615|317.73076923076917|3.9
5201|5102504|2015.0|51043963.0|421.97058823529403|15.970588235294118|5.088438168222353|48.0|10.161764705882351|722.25|4.2
5202|5102603|2015.0|51022036.0|135.36363636363637|2.75|0.8776416050743099|10.0|4.116279069767442|238.1395348837209|3.6
5203|5102637|2015.0|51009986.0|477.82608695652175|10.434782608695652|2.936398947994153|19.0|10.434782608695652|742.1739130434783|4.5
5204|5102678|2015.0|51046644.0|465.4782608695652|12.478260869565215|2.7840731858779497|23.0|12.565217391304348|879.5652173913044|4.6
5205|5102686|2015.0|51010445.0|404.83333333333326|11.666666666666664|2.4146319937038907|6.0|10.333333333333334|808.6666666666665|4.7
5206|5102694|2015.0|51018640.0|513.0|17.666666666666668|3.0552169398166966|3.0|12.0|976.3333333333335|4.2
5207|5102702|2015.0|51022524.0|248.7692307692308|8.461538461538463|5.359678916635676|23.0|6.12|481.8|4.3
5208|5102793|2015.0|51004348.0|286.9|7.9|2.500023801996336|8.0|7.6|551.8|4.4
5209|5102850|2015.0|51001225.0|236.0|8.0|1.4685139817934836|7.0|7.6|456.8|4.3
5210|5103007|2015.0|51035227.0|306.85714285714283|5.428571428571429|2.2524849786910552|12.0|8.285714285714286|493.66666666666674|3.9
5211|5103056|2015.0|51015005.0|281.8181818181818|4.454545454545454|0.9950093053809596|9.0|8.181818181818182|546.8181818181819|4.3
5212|5103106|2015.0|51024985.0|203.28571428571428|4.285714285714286|3.6930551395960194|5.0|6.142857142857142|389.8571428571428|3.8
5213|5103205|2015.0|51005786.0|283.3|13.566666666666665|9.00015644523257|25.0|8.333333333333334|571.4|4.6
5214|5103254|2015.0|51000105.0|348.0|4.6923076923076925|1.3421648177794212|14.0|7.4230769230769225|486.57692307692315|4.0
5215|5103304|2015.0|51000016.0|262.8095238095238|8.238095238095237|2.9713530020499723|15.0|7.190476190476191|483.1428571428572|4.3
5216|5103353|2015.0|51018900.0|428.875|8.833333333333334|2.2437311959524955|23.0|10.458333333333334|677.0833333333334|4.2
5217|5103361|2015.0|51057832.0|149.0|4.428571428571429|1.041202975885262|6.0|5.7142857142857135|305.14285714285717|0.0
5218|5103379|2015.0|51001632.0|240.82352941176467|6.8235294117647065|1.8109598098592072|9.0|6.0|377.64705882352933|4.1
