|CO_MUNICIPIO|ANO_CENSO|NUM_COMP_ALUNOS_POR_CIDADE|IOEB
717|2202455|2015.0|12.0|0.0
718|2202505|2015.0|18.0|3.2
719|2202539|2015.0|10.0|3.2
720|2202554|2015.0|21.0|3.8
721|2202604|2015.0|204.0|4.7
722|2202653|2015.0|43.0|3.1
723|2202703|2015.0|257.0|3.7
724|2202711|2015.0|63.0|4.3
725|2202729|2015.0|54.0|5.1
726|2202737|2015.0|21.0|4.0
727|2202752|2015.0|68.0|3.2
728|2202778|2015.0|48.0|3.9
729|2202802|2015.0|37.0|3.1
730|2202851|2015.0|19.0|3.5
731|2202901|2015.0|259.0|2.9
732|2203008|2015.0|20.0|3.2
733|2203107|2015.0|62.0|3.1
734|2203206|2015.0|79.0|3.2
735|2203230|2015.0|50.0|2.8
736|2203255|2015.0|26.0|3.4
737|2203271|2015.0|22.0|3.5
738|2203305|2015.0|38.0|3.2
739|2203354|2015.0|29.0|3.1
740|2203404|2015.0|80.0|4.1
741|2203420|2015.0|58.0|4.3
742|2203453|2015.0|32.0|2.9
743|2203503|2015.0|73.0|3.8
744|2203602|2015.0|26.0|3.8
745|2203701|2015.0|107.0|3.7
746|2203750|2015.0|33.0|3.1
747|2203800|2015.0|67.0|0.0
748|2203859|2015.0|35.0|3.7
749|2203909|2015.0|1120.0|4.3
750|2204006|2015.0|92.0|0.0
751|2204105|2015.0|36.0|3.1
752|2204154|2015.0|50.0|4.3
753|2204204|2015.0|19.0|3.6
754|2204303|2015.0|107.0|4.4
755|2204352|2015.0|78.0|3.8
756|2204402|2015.0|26.0|2.9
757|2204501|2015.0|110.0|3.6
758|2204550|2015.0|56.0|3.4
759|2204600|2015.0|37.0|4.1
760|2204659|2015.0|58.0|3.3
761|2204709|2015.0|103.0|4.1
762|2204808|2015.0|69.0|4.1
763|2204907|2015.0|115.0|3.4
764|2205003|2015.0|49.0|3.5
765|2205102|2015.0|19.0|3.5
766|2205151|2015.0|77.0|0.0
767|2205201|2015.0|108.0|3.8
768|2205250|2015.0|60.0|3.2
769|2205276|2015.0|112.0|4.2
770|2205300|2015.0|23.0|0.0
771|2205359|2015.0|18.0|3.0
772|2205409|2015.0|63.0|3.8
773|2205458|2015.0|46.0|3.8
774|2205508|2015.0|148.0|3.6
775|2205516|2015.0|15.0|3.9
776|2205524|2015.0|12.0|3.2
777|2205532|2015.0|34.0|0.0
778|2205540|2015.0|49.0|0.0
779|2205557|2015.0|42.0|3.2
780|2205565|2015.0|40.0|4.1
781|2205573|2015.0|37.0|3.7
782|2205581|2015.0|56.0|2.8
783|2205599|2015.0|63.0|0.0
784|2205607|2015.0|36.0|0.0
785|2205706|2015.0|93.0|3.6
786|2205805|2015.0|203.0|3.4
787|2205854|2015.0|3.0|3.4
788|2205904|2015.0|48.0|4.1
789|2205953|2015.0|75.0|3.7
790|2206001|2015.0|38.0|3.4
791|2206050|2015.0|17.0|3.7
792|2206100|2015.0|41.0|3.3
793|2206209|2015.0|85.0|2.7
794|2206308|2015.0|13.0|3.2
795|2206357|2015.0|75.0|0.0
796|2206407|2015.0|114.0|3.6
797|2206506|2015.0|67.0|4.2
798|2206605|2015.0|45.0|2.5
799|2206654|2015.0|13.0|2.9
800|2206670|2015.0|40.0|3.6
801|2206696|2015.0|10.0|3.6
802|2206704|2015.0|18.0|0.0
803|2206720|2015.0|45.0|3.6
804|2206753|2015.0|64.0|0.0
805|2206803|2015.0|133.0|3.4
806|2206902|2015.0|43.0|3.3
807|2206951|2015.0|18.0|0.0
808|2207009|2015.0|609.0|3.6
809|2207108|2015.0|20.0|4.0
810|2207207|2015.0|24.0|0.0
811|2207306|2015.0|12.0|3.3
812|2207355|2015.0|33.0|4.5
813|2207405|2015.0|88.0|2.6
814|2207504|2015.0|70.0|2.9
815|2207553|2015.0|10.0|4.2
816|2207603|2015.0|19.0|2.9
817|2207702|2015.0|1187.0|3.5
818|2207751|2015.0|31.0|3.3
819|2207777|2015.0|65.0|4.2
820|2207793|2015.0|21.0|0.0
821|2207801|2015.0|275.0|3.4
822|2207850|2015.0|0.0|3.2
823|2207900|2015.0|176.0|3.6
824|2207934|2015.0|17.0|3.1
825|2207959|2015.0|14.0|3.9
826|2208007|2015.0|1098.0|3.9
827|2208106|2015.0|82.0|3.3
828|2208205|2015.0|100.0|4.2
829|2208304|2015.0|305.0|4.6
830|2208403|2015.0|540.0|4.6
831|2208502|2015.0|71.0|3.1
832|2208551|2015.0|47.0|3.5
833|2208601|2015.0|14.0|4.1
834|2208650|2015.0|30.0|3.8
835|2208700|2015.0|83.0|3.3
836|2208809|2015.0|113.0|3.5
837|2208858|2015.0|70.0|3.0
838|2208874|2015.0|13.0|3.6
839|2208908|2015.0|38.0|3.6
840|2209005|2015.0|0.0|3.4
841|2209104|2015.0|99.0|3.8
842|2209153|2015.0|29.0|4.1
843|2209203|2015.0|62.0|3.7
844|2209302|2015.0|28.0|3.8
845|2209351|2015.0|46.0|4.4
846|2209377|2015.0|51.0|4.3
847|2209401|2015.0|74.0|3.6
848|2209450|2015.0|35.0|0.0
849|2209500|2015.0|25.0|3.7
850|2209559|2015.0|54.0|3.8
851|2209609|2015.0|10.0|0.0
852|2209658|2015.0|32.0|3.9
853|2209708|2015.0|22.0|4.0
854|2209757|2015.0|10.0|0.0
855|2209807|2015.0|44.0|4.0
856|2209856|2015.0|66.0|4.4
857|2209872|2015.0|16.0|4.0
858|2209906|2015.0|37.0|0.0
859|2209955|2015.0|22.0|0.0
860|2209971|2015.0|8.0|3.9
861|2210003|2015.0|204.0|3.7
862|2210052|2015.0|12.0|4.4
863|2210102|2015.0|20.0|3.4
864|2210201|2015.0|71.0|0.0
865|2210300|2015.0|72.0|3.8
866|2210359|2015.0|21.0|3.2
867|2210375|2015.0|20.0|0.0
868|2210383|2015.0|18.0|0.0
869|2210391|2015.0|8.0|3.4
870|2210409|2015.0|91.0|3.6
871|2210508|2015.0|108.0|3.4
872|2210607|2015.0|298.0|3.1
873|2210623|2015.0|10.0|3.0
874|2210631|2015.0|42.0|4.0
875|2210656|2015.0|26.0|3.4
876|2210706|2015.0|123.0|4.1
877|2210805|2015.0|58.0|3.6
878|2210904|2015.0|34.0|3.3
879|2210938|2015.0|62.0|4.3
880|2210953|2015.0|10.0|4.0
881|2210979|2015.0|30.0|4.0
882|2211001|2015.0|4211.0|4.2
883|2211100|2015.0|157.0|3.3
884|2211209|2015.0|92.0|3.3
885|2211308|2015.0|303.0|3.7
886|2211357|2015.0|10.0|3.4
887|2211407|2015.0|38.0|4.2
888|2211506|2015.0|9.0|4.0
889|2211605|2015.0|35.0|4.5
890|2211704|2015.0|26.0|4.2
891|2300101|2015.0|64.0|5.5
892|2300150|2015.0|93.0|3.6
893|2300200|2015.0|577.0|4.6
894|2300309|2015.0|308.0|4.6
895|2300408|2015.0|80.0|4.7
896|2300507|2015.0|55.0|4.7
897|2300606|2015.0|29.0|5.0
898|2300705|2015.0|184.0|4.5
899|2300754|2015.0|363.0|4.5
900|2300804|2015.0|86.0|4.6
901|2300903|2015.0|135.0|4.3
902|2301000|2015.0|713.0|4.7
903|2301109|2015.0|1045.0|4.4
904|2301208|2015.0|260.0|4.6
905|2301257|2015.0|77.0|4.6
906|2301307|2015.0|196.0|4.5
907|2301406|2015.0|87.0|4.6
908|2301505|2015.0|80.0|4.0
909|2301604|2015.0|205.0|4.7
910|2301703|2015.0|163.0|4.3
911|2301802|2015.0|44.0|4.2
912|2301851|2015.0|159.0|4.4
913|2301901|2015.0|627.0|4.4
914|2301950|2015.0|167.0|4.8
915|2302008|2015.0|248.0|4.2
916|2302057|2015.0|66.0|4.9
917|2302107|2015.0|476.0|4.2
918|2302206|2015.0|350.0|4.7
919|2302305|2015.0|286.0|4.8
920|2302404|2015.0|733.0|4.3
921|2302503|2015.0|451.0|5.7
922|2302602|2015.0|415.0|4.6
923|2302701|2015.0|256.0|4.6
924|2302800|2015.0|557.0|4.3
925|2302909|2015.0|135.0|4.1
926|2303006|2015.0|63.0|4.0
927|2303105|2015.0|213.0|5.2
928|2303204|2015.0|134.0|4.2
929|2303303|2015.0|87.0|4.7
930|2303402|2015.0|212.0|5.3
931|2303501|2015.0|579.0|4.5
932|2303600|2015.0|27.0|4.7
933|2303659|2015.0|58.0|4.4
934|2303709|2015.0|1956.0|4.1
935|2303808|2015.0|324.0|4.0
936|2303907|2015.0|54.0|4.7
937|2303931|2015.0|103.0|4.3
938|2303956|2015.0|154.0|4.3
939|2304004|2015.0|246.0|5.3
940|2304103|2015.0|1029.0|4.4
941|2304202|2015.0|893.0|4.3
942|2304236|2015.0|120.0|4.6
943|2304251|2015.0|201.0|5.2
944|2304269|2015.0|86.0|4.7
945|2304277|2015.0|57.0|4.2
946|2304285|2015.0|575.0|4.8
947|2304301|2015.0|182.0|5.2
948|2304350|2015.0|72.0|5.1
949|2304400|2015.0|17833.0|4.1
950|2304459|2015.0|67.0|4.7
951|2304509|2015.0|111.0|4.8
952|2304608|2015.0|97.0|5.1
953|2304657|2015.0|69.0|5.2
954|2304707|2015.0|298.0|4.8
955|2304806|2015.0|76.0|4.7
956|2304905|2015.0|77.0|5.9
957|2304954|2015.0|233.0|4.1
958|2305001|2015.0|407.0|5.2
959|2305100|2015.0|50.0|5.0
960|2305209|2015.0|186.0|4.8
961|2305233|2015.0|406.0|4.9
962|2305266|2015.0|93.0|4.0
963|2305308|2015.0|119.0|4.3
964|2305332|2015.0|127.0|4.0
965|2305357|2015.0|83.0|4.4
966|2305407|2015.0|576.0|3.6
967|2305506|2015.0|1129.0|4.7
968|2305605|2015.0|195.0|4.9
969|2305654|2015.0|98.0|4.7
970|2305704|2015.0|91.0|4.1
971|2305803|2015.0|346.0|4.0
972|2305902|2015.0|230.0|4.6
973|2306009|2015.0|108.0|4.7
974|2306108|2015.0|290.0|4.8
975|2306207|2015.0|56.0|5.0
976|2306256|2015.0|360.0|4.6
977|2306306|2015.0|398.0|4.8
978|2306405|2015.0|1287.0|4.3
979|2306504|2015.0|145.0|4.2
980|2306553|2015.0|338.0|4.8
981|2306603|2015.0|367.0|4.1
982|2306702|2015.0|84.0|4.2
983|2306801|2015.0|107.0|4.1
984|2306900|2015.0|456.0|4.3
985|2307007|2015.0|351.0|4.5
986|2307106|2015.0|219.0|4.8
987|2307205|2015.0|88.0|5.0
988|2307254|2015.0|110.0|5.4
989|2307304|2015.0|1750.0|4.1
990|2307403|2015.0|199.0|4.6
991|2307502|2015.0|273.0|4.0
992|2307601|2015.0|436.0|4.5
993|2307635|2015.0|165.0|4.5
994|2307650|2015.0|1905.0|4.3
995|2307700|2015.0|810.0|4.1
996|2307809|2015.0|209.0|4.9
997|2307908|2015.0|119.0|4.8
998|2308005|2015.0|346.0|4.7
999|2308104|2015.0|545.0|4.9
1000|2308203|2015.0|112.0|5.1
1001|2308302|2015.0|230.0|4.6
1002|2308351|2015.0|45.0|4.7
1003|2308377|2015.0|100.0|3.9
1004|2308401|2015.0|228.0|4.2
1005|2308500|2015.0|427.0|4.4
1006|2308609|2015.0|220.0|4.2
1007|2308708|2015.0|549.0|4.2
1008|2308807|2015.0|47.0|4.9
1009|2308906|2015.0|159.0|5.3
1010|2309003|2015.0|63.0|5.2
1011|2309102|2015.0|62.0|4.4
1012|2309201|2015.0|72.0|5.3
1013|2309300|2015.0|312.0|4.3
1014|2309409|2015.0|278.0|5.5
1015|2309458|2015.0|140.0|4.8
1016|2309508|2015.0|192.0|4.0
1017|2309607|2015.0|301.0|4.2
1018|2309706|2015.0|470.0|4.1
1019|2309805|2015.0|69.0|4.4
1020|2309904|2015.0|131.0|4.5
1021|2310001|2015.0|132.0|4.6
1022|2310100|2015.0|69.0|4.2
1023|2310209|2015.0|318.0|4.6
1024|2310258|2015.0|126.0|4.7
1025|2310308|2015.0|156.0|4.4
1026|2310407|2015.0|53.0|3.9
1027|2310506|2015.0|416.0|5.4
1028|2310605|2015.0|78.0|5.2
1029|2310704|2015.0|252.0|4.8
1030|2310803|2015.0|221.0|4.5
1031|2310852|2015.0|162.0|4.3
1032|2310902|2015.0|80.0|4.9
1033|2310951|2015.0|75.0|5.1
1034|2311009|2015.0|115.0|4.5
1035|2311108|2015.0|184.0|5.9
1036|2311207|2015.0|65.0|4.5
1037|2311231|2015.0|96.0|4.8
1038|2311264|2015.0|224.0|4.6
1039|2311306|2015.0|785.0|4.3
1040|2311355|2015.0|147.0|4.5
1041|2311405|2015.0|2080.0|4.7
1042|2311504|2015.0|138.0|4.7
1043|2311603|2015.0|373.0|4.5
1044|2311702|2015.0|180.0|5.3
1045|2311801|2015.0|777.0|4.8
1046|2311900|2015.0|125.0|4.4
1047|2311959|2015.0|138.0|4.4
1048|2312007|2015.0|113.0|4.3
1049|2312106|2015.0|91.0|4.5
1050|2312205|2015.0|338.0|4.4
1051|2312304|2015.0|509.0|4.3
1052|2312403|2015.0|388.0|4.8
1053|2312502|2015.0|67.0|4.1
1054|2312601|2015.0|132.0|3.9
1055|2312700|2015.0|160.0|4.3
1056|2312809|2015.0|10.0|5.0
1057|2312908|2015.0|1935.0|6.1
1058|2313005|2015.0|181.0|4.7
1059|2313104|2015.0|290.0|4.9
1060|2313203|2015.0|476.0|4.7
1061|2313252|2015.0|55.0|4.6
1062|2313302|2015.0|1239.0|5.0
1063|2313351|2015.0|99.0|4.4
1064|2313401|2015.0|877.0|4.7
1065|2313500|2015.0|306.0|4.6
1066|2313559|2015.0|169.0|4.9
1067|2313609|2015.0|137.0|4.8
1068|2313708|2015.0|47.0|3.5
1069|2313757|2015.0|57.0|4.5
1070|2313807|2015.0|319.0|4.5
1071|2313906|2015.0|103.0|4.6
1072|2313955|2015.0|219.0|4.8
1073|2314003|2015.0|538.0|4.4
1074|2314102|2015.0|588.0|5.2
1075|2400109|2015.0|136.0|4.6
1076|2400208|2015.0|346.0|3.4
1077|2400307|2015.0|44.0|3.3
1078|2400406|2015.0|37.0|4.3
1079|2400505|2015.0|132.0|3.6
1080|2400604|2015.0|23.0|0.0
1081|2400703|2015.0|63.0|3.7
1082|2400802|2015.0|81.0|3.6
1083|2400901|2015.0|23.0|3.3
1084|2401008|2015.0|285.0|4.1
1085|2401107|2015.0|174.0|3.5
1086|2401206|2015.0|39.0|3.4
1087|2401305|2015.0|90.0|4.0
1088|2401404|2015.0|39.0|3.4
1089|2401453|2015.0|70.0|3.6
1090|2401503|2015.0|44.0|4.1
1091|2401602|2015.0|23.0|3.4
1092|2401651|2015.0|35.0|3.8
1093|2401701|2015.0|72.0|3.4
1094|2401800|2015.0|39.0|3.7
1095|2401859|2015.0|25.0|3.5
1096|2401909|2015.0|22.0|3.7
1097|2402006|2015.0|672.0|4.1
1098|2402105|2015.0|99.0|3.8
1099|2402204|2015.0|292.0|3.5
1100|2402303|2015.0|118.0|3.9
1101|2402402|2015.0|45.0|4.2
1102|2402501|2015.0|69.0|3.4
1103|2402600|2015.0|412.0|3.3
1104|2402709|2015.0|36.0|4.0
1105|2402808|2015.0|52.0|3.8
1106|2402907|2015.0|46.0|0.0
1107|2403004|2015.0|42.0|4.4
1108|2403103|2015.0|413.0|4.2
1109|2403202|2015.0|108.0|4.4
1110|2403251|2015.0|1042.0|3.9
1111|2403301|2015.0|88.0|4.1
1112|2403400|2015.0|16.0|4.0
1113|2403509|2015.0|34.0|3.0
1114|2403608|2015.0|74.0|3.5
1115|2403707|2015.0|51.0|4.0
1116|2403756|2015.0|28.0|0.0
1117|2403806|2015.0|64.0|4.1
1118|2403905|2015.0|20.0|0.0
1119|2404002|2015.0|60.0|3.7
1120|2404101|2015.0|39.0|0.0
1121|2404200|2015.0|220.0|3.8
1122|2404309|2015.0|97.0|3.4
1123|2404408|2015.0|55.0|3.6
1124|2404507|2015.0|123.0|3.7
1125|2404606|2015.0|40.0|3.9
1126|2404705|2015.0|529.0|3.1
1127|2404804|2015.0|27.0|0.0
1128|2404853|2015.0|111.0|3.7
1129|2404903|2015.0|60.0|4.3
1130|2405009|2015.0|103.0|4.0
1131|2405108|2015.0|30.0|3.4
1132|2405207|2015.0|34.0|4.0
1133|2405306|2015.0|47.0|3.5
1134|2405405|2015.0|33.0|3.6
1135|2405504|2015.0|15.0|3.0
1136|2405603|2015.0|85.0|3.9
1137|2405702|2015.0|60.0|4.2
1138|2405801|2015.0|167.0|3.3
1139|2405900|2015.0|9.0|3.8
1140|2406007|2015.0|15.0|4.0
1141|2406106|2015.0|156.0|3.9
1142|2406155|2015.0|59.0|0.0
1143|2406205|2015.0|50.0|3.6
1144|2406304|2015.0|44.0|3.7
1145|2406403|2015.0|18.0|0.0
1146|2406502|2015.0|97.0|3.9
1147|2406601|2015.0|19.0|3.7
1148|2406700|2015.0|197.0|3.8
1149|2406809|2015.0|54.0|3.5
1150|2406908|2015.0|27.0|4.0
1151|2407005|2015.0|54.0|3.7
1152|2407104|2015.0|226.0|3.5
1153|2407203|2015.0|194.0|3.6
1154|2407252|2015.0|63.0|0.0
1155|2407302|2015.0|45.0|3.8
1156|2407401|2015.0|76.0|4.3
1157|2407500|2015.0|41.0|3.3
1158|2407609|2015.0|28.0|3.8
1159|2407708|2015.0|55.0|3.5
1160|2407807|2015.0|32.0|2.9
1161|2407906|2015.0|21.0|3.7
1162|2408003|2015.0|1956.0|4.1
1163|2408102|2015.0|6077.0|3.7
1164|2408201|2015.0|139.0|3.6
1165|2408300|2015.0|327.0|3.2
1166|2408409|2015.0|18.0|3.9
1167|2408508|2015.0|28.0|4.2
1168|2408607|2015.0|59.0|3.4
1169|2408706|2015.0|59.0|3.5
1170|2408805|2015.0|46.0|3.4
1171|2408904|2015.0|294.0|4.3
1172|2408953|2015.0|14.0|3.2
1173|2409100|2015.0|51.0|3.8
1174|2409209|2015.0|13.0|3.9
1175|2409308|2015.0|67.0|3.6
1176|2409332|2015.0|20.0|3.7
1177|2409407|2015.0|214.0|4.0
1178|2409506|2015.0|2.0|3.5
1179|2409605|2015.0|0.0|2.9
1180|2409704|2015.0|35.0|3.7
1181|2409803|2015.0|31.0|3.4
1182|2409902|2015.0|167.0|3.7
1183|2410009|2015.0|52.0|4.2
1184|2410108|2015.0|51.0|3.5
1185|2410207|2015.0|29.0|3.8
1186|2410256|2015.0|51.0|3.0
1187|2410306|2015.0|62.0|3.5
1188|2410405|2015.0|16.0|3.2
1189|2410504|2015.0|55.0|4.0
1190|2410603|2015.0|0.0|4.5
1191|2410702|2015.0|38.0|0.0
1192|2410801|2015.0|42.0|3.9
1193|2410900|2015.0|49.0|3.1
1194|2411007|2015.0|11.0|3.9
1195|2411056|2015.0|25.0|3.8
1196|2411106|2015.0|24.0|4.0
1197|2411205|2015.0|430.0|3.7
1198|2411403|2015.0|57.0|3.3
1199|2411429|2015.0|22.0|5.1
1200|2411502|2015.0|138.0|3.7
1201|2411601|2015.0|3.0|3.5
1202|2411700|2015.0|24.0|3.7
1203|2411809|2015.0|37.0|3.8
1204|2411908|2015.0|21.0|0.0
1205|2412005|2015.0|755.0|3.4
1206|2412104|2015.0|24.0|4.6
1207|2412203|2015.0|105.0|3.4
1208|2412302|2015.0|57.0|3.6
1209|2412401|2015.0|63.0|4.5
1210|2412500|2015.0|127.0|4.2
1211|2412559|2015.0|90.0|4.0
1212|2412609|2015.0|191.0|3.6
1213|2412708|2015.0|15.0|3.4
1214|2412807|2015.0|50.0|4.1
1215|2412906|2015.0|30.0|3.8
1216|2413003|2015.0|39.0|3.7
1217|2413102|2015.0|22.0|3.8
1218|2413201|2015.0|44.0|3.4
1219|2413300|2015.0|5.0|3.5
1220|2413359|2015.0|17.0|3.6
1221|2413409|2015.0|60.0|4.5
1222|2413508|2015.0|25.0|4.3
1223|2413557|2015.0|36.0|3.7
1224|2413607|2015.0|24.0|3.8
1225|2413706|2015.0|42.0|4.0
1226|2413805|2015.0|9.0|0.0
1227|2413904|2015.0|45.0|3.3
1228|2414001|2015.0|123.0|4.0
1229|2414100|2015.0|124.0|3.6
1230|2414159|2015.0|22.0|4.4
1231|2414209|2015.0|28.0|3.3
1232|2414308|2015.0|10.0|4.2
1233|2414407|2015.0|95.0|3.5
1234|2414456|2015.0|70.0|3.3
1235|2414506|2015.0|88.0|3.5
1236|2414605|2015.0|77.0|3.6
1237|2414704|2015.0|57.0|3.3
1238|2414753|2015.0|108.0|0.0
1239|2414803|2015.0|48.0|4.0
1240|2414902|2015.0|10.0|3.9
1241|2415008|2015.0|5.0|3.2
1242|2500106|2015.0|73.0|4.2
1243|2500205|2015.0|98.0|4.1
1244|2500304|2015.0|101.0|3.9
1245|2500403|2015.0|65.0|4.1
1246|2500502|2015.0|45.0|3.9
1247|2500536|2015.0|89.0|4.2
1248|2500577|2015.0|0.0|4.5
1249|2500601|2015.0|76.0|3.3
1250|2500700|2015.0|110.0|4.0
1251|2500734|2015.0|47.0|3.9
1252|2500775|2015.0|46.0|4.4
1253|2500809|2015.0|140.0|3.5
1254|2500908|2015.0|84.0|3.8
1255|2501005|2015.0|77.0|3.8
1256|2501104|2015.0|152.0|3.8
1257|2501153|2015.0|0.0|4.2
1258|2501203|2015.0|62.0|4.5
1259|2501302|2015.0|43.0|3.5
1260|2501351|2015.0|45.0|4.6
1261|2501401|2015.0|25.0|3.9
1262|2501500|2015.0|54.0|4.2
1263|2501534|2015.0|20.0|4.6
1264|2501575|2015.0|59.0|4.3
1265|2501609|2015.0|134.0|4.2
1266|2501708|2015.0|26.0|4.3
1267|2501807|2015.0|424.0|3.5
1268|2501906|2015.0|78.0|3.7
1269|2502003|2015.0|8.0|3.9
1270|2502052|2015.0|85.0|3.9
1271|2502102|2015.0|69.0|3.6
1272|2502151|2015.0|80.0|4.8
1273|2502201|2015.0|49.0|3.8
1274|2502300|2015.0|60.0|0.0
1275|2502409|2015.0|88.0|3.9
1276|2502508|2015.0|189.0|3.4
1277|2502607|2015.0|53.0|3.9
1278|2502706|2015.0|2.0|3.4
1279|2502805|2015.0|60.0|4.4
1280|2502904|2015.0|69.0|4.0
1281|2503001|2015.0|174.0|3.4
1282|2503100|2015.0|45.0|4.3
1283|2503209|2015.0|260.0|3.7
1284|2503308|2015.0|60.0|4.1
1285|2503407|2015.0|33.0|4.0
1286|2503506|2015.0|115.0|4.1
1287|2503555|2015.0|42.0|3.7
1288|2503605|2015.0|97.0|3.4
1289|2503704|2015.0|789.0|3.9
1290|2503753|2015.0|34.0|4.8
1291|2503803|2015.0|30.0|3.1
1292|2503902|2015.0|32.0|4.3
1293|2504009|2015.0|2205.0|3.9
1294|2504033|2015.0|61.0|3.7
1295|2504074|2015.0|46.0|4.1
1296|2504108|2015.0|10.0|4.3
1297|2504157|2015.0|17.0|4.2
1298|2504207|2015.0|21.0|4.2
1299|2504306|2015.0|121.0|4.1
1300|2504355|2015.0|18.0|3.6
1301|2504405|2015.0|84.0|3.3
1302|2504504|2015.0|39.0|4.3
1303|2504603|2015.0|119.0|3.9
1304|2504702|2015.0|22.0|3.9
1305|2504801|2015.0|47.0|4.3
1306|2504850|2015.0|37.0|0.0
1307|2504900|2015.0|43.0|3.3
1308|2505006|2015.0|10.0|3.9
1309|2505105|2015.0|150.0|4.3
1310|2505204|2015.0|16.0|3.9
1311|2505238|2015.0|40.0|3.9
1312|2505279|2015.0|48.0|4.4
1313|2505303|2015.0|28.0|0.0
1314|2505352|2015.0|18.0|4.3
1315|2505402|2015.0|65.0|3.9
1316|2505501|2015.0|11.0|4.2
1317|2505600|2015.0|29.0|3.7
1318|2505709|2015.0|105.0|4.9
1319|2505808|2015.0|72.0|3.9
1320|2505907|2015.0|38.0|4.0
1321|2506004|2015.0|187.0|4.4
1322|2506103|2015.0|155.0|4.2
1323|2506202|2015.0|17.0|4.4
1324|2506251|2015.0|8.0|3.9
1325|2506301|2015.0|360.0|3.9
1326|2506400|2015.0|94.0|3.7
1327|2506509|2015.0|53.0|4.0
1328|2506608|2015.0|72.0|4.1
1329|2506707|2015.0|99.0|3.8
1330|2506806|2015.0|116.0|3.5
1331|2506905|2015.0|168.0|3.6
1332|2507002|2015.0|151.0|4.0
1333|2507101|2015.0|92.0|3.8
1334|2507200|2015.0|22.0|3.7
1335|2507309|2015.0|134.0|4.0
1336|2507408|2015.0|39.0|3.2
1337|2507507|2015.0|5308.0|4.0
1338|2507606|2015.0|85.0|4.2
1339|2507705|2015.0|188.0|3.3
1340|2507804|2015.0|18.0|3.7
1341|2507903|2015.0|76.0|3.7
1342|2508000|2015.0|64.0|4.5
1343|2508109|2015.0|28.0|3.6
1344|2508208|2015.0|74.0|3.5
1345|2508307|2015.0|194.0|4.1
1346|2508406|2015.0|22.0|3.5
1347|2508505|2015.0|25.0|3.9
1348|2508554|2015.0|15.0|4.1
1349|2508604|2015.0|117.0|3.5
1350|2508703|2015.0|44.0|4.1
1351|2508802|2015.0|48.0|4.0
1352|2508901|2015.0|187.0|3.6
1353|2509008|2015.0|119.0|3.7
1354|2509057|2015.0|71.0|3.3
1355|2509107|2015.0|91.0|3.5
1356|2509156|2015.0|52.0|3.9
1357|2509206|2015.0|116.0|4.0
1358|2509305|2015.0|69.0|3.9
1359|2509339|2015.0|10.0|0.0
1360|2509370|2015.0|41.0|4.3
1361|2509396|2015.0|53.0|4.4
1362|2509404|2015.0|100.0|3.9
1363|2509503|2015.0|48.0|4.3
1364|2509602|2015.0|26.0|3.9
1365|2509701|2015.0|466.0|4.4
1366|2509800|2015.0|21.0|3.8
1367|2509909|2015.0|50.0|3.6
1368|2510006|2015.0|19.0|3.9
1369|2510105|2015.0|97.0|4.0
1370|2510204|2015.0|34.0|4.1
1371|2510303|2015.0|31.0|4.5
1372|2510402|2015.0|90.0|3.8
1373|2510501|2015.0|72.0|4.7
1374|2510600|2015.0|25.0|4.0
1375|2510659|2015.0|11.0|0.0
1376|2510709|2015.0|19.0|0.0
1377|2510808|2015.0|903.0|4.1
1378|2510907|2015.0|58.0|4.6
1379|2511004|2015.0|69.0|4.3
1380|2511103|2015.0|63.0|4.5
1381|2511202|2015.0|234.0|3.8
1382|2511301|2015.0|174.0|3.8
1383|2511400|2015.0|332.0|4.8
1384|2511509|2015.0|110.0|3.7
1385|2511608|2015.0|10.0|4.2
1386|2511707|2015.0|37.0|3.7
1387|2511806|2015.0|38.0|3.7
1388|2511905|2015.0|117.0|3.4
1389|2512002|2015.0|157.0|3.9
1390|2512036|2015.0|56.0|4.0
1391|2512077|2015.0|88.0|4.2
1392|2512101|2015.0|295.0|4.9
1393|2512200|2015.0|15.0|3.7
1394|2512309|2015.0|106.0|4.1
1395|2512408|2015.0|3.0|3.9
1396|2512507|2015.0|129.0|3.9
1397|2512606|2015.0|35.0|0.0
1398|2512705|2015.0|17.0|4.1
1399|2512721|2015.0|39.0|3.9
1400|2512747|2015.0|22.0|4.6
1401|2512754|2015.0|53.0|4.0
1402|2512762|2015.0|29.0|4.3
1403|2512788|2015.0|23.0|0.0
1404|2512804|2015.0|67.0|4.2
1405|2512903|2015.0|74.0|3.5
1406|2513000|2015.0|10.0|3.8
1407|2513109|2015.0|109.0|3.7
1408|2513158|2015.0|105.0|4.0
1409|2513208|2015.0|35.0|4.4
1410|2513307|2015.0|72.0|4.5
1411|2513356|2015.0|19.0|0.0
1412|2513406|2015.0|175.0|4.1
1413|2513505|2015.0|19.0|3.8
1414|2513604|2015.0|33.0|3.8
1415|2513653|2015.0|50.0|4.1
1416|2513703|2015.0|352.0|3.5
1417|2513802|2015.0|20.0|4.4
1418|2513851|2015.0|10.0|4.3
1419|2513901|2015.0|59.0|4.2
1420|2513927|2015.0|42.0|4.5
1421|2513943|2015.0|15.0|0.0
1422|2513968|2015.0|29.0|4.8
1423|2513984|2015.0|27.0|4.7
1424|2514008|2015.0|26.0|4.2
1425|2514107|2015.0|22.0|3.9
1426|2514206|2015.0|64.0|4.3
