;COD_MUNIC_IBGE;ANO_CENSO;SIGLA;MEDIA_PONTUACAO_ESCOLAS_POR_CIDADE;NM_MUN_2017
247;3521606.0;2013;SP;326.6666666666667;IRAPURU
248;3521705.0;2013;SP;397.8333333333333;ITABERÁ
249;3521804.0;2013;SP;582.55;ITAÍ
250;3521903.0;2013;SP;553.4166666666666;ITAJOBI
251;3522000.0;2013;SP;647.0;ITAJU
252;3522109.0;2013;SP;755.0289855072464;ITANHAÉM
253;3522158.0;2013;SP;354.5;ITAOCA
254;3522208.0;2013;SP;672.3235294117648;ITAPECERICA DA SERRA
255;3522307.0;2013;SP;538.8387096774194;ITAPETININGA
256;3522406.0;2013;SP;650.2441860465116;ITAPEVA
257;3522505.0;2013;SP;877.7058823529412;ITAPEVI
258;3522604.0;2013;SP;465.84615384615387;ITAPIRA
259;3522653.0;2013;SP;377.8888888888889;ITAPIRAPUÃ PAULISTA
260;3522703.0;2013;SP;438.10526315789474;ITÁPOLIS
261;3522802.0;2013;SP;459.8666666666667;ITAPORANGA
262;3522901.0;2013;SP;603.8333333333334;ITAPUÍ
263;3523008.0;2013;SP;631.5;ITAPURA
264;3523107.0;2013;SP;885.4634146341464;ITAQUAQUECETUBA
265;3523206.0;2013;SP;703.5;ITARARÉ
266;3523305.0;2013;SP;377.96;ITARIRI
267;3523404.0;2013;SP;757.9354838709677;ITATIBA
268;3523503.0;2013;SP;562.5384615384615;ITATINGA
269;3523602.0;2013;SP;661.0909090909091;ITIRAPINA
270;3523701.0;2013;SP;707.8;ITIRAPUÃ
271;3523800.0;2013;SP;584.75;ITOBI
272;3523909.0;2013;SP;522.3963963963964;ITU
273;3524006.0;2013;SP;477.28205128205127;ITUPEVA
274;3524105.0;2013;SP;651.4166666666666;ITUVERAVA
275;3524204.0;2013;SP;832.2;JABORANDI
276;3524303.0;2013;SP;573.8510638297872;JABOTICABAL
277;3524402.0;2013;SP;641.9444444444445;JACAREÍ
278;3524501.0;2013;SP;684.0;JACI
279;3524600.0;2013;SP;199.17142857142858;JACUPIRANGA
280;3524709.0;2013;SP;561.9;JAGUARIÚNA
281;3524808.0;2013;SP;860.2173913043479;JALES
282;3524907.0;2013;SP;921.75;JAMBEIRO
283;3525003.0;2013;SP;764.3148148148148;JANDIRA
284;3525102.0;2013;SP;580.8076923076923;JARDINÓPOLIS
285;3525201.0;2013;SP;507.6666666666667;JARINU
286;3525300.0;2013;SP;587.4470588235295;JAÚ
287;3525409.0;2013;SP;554.0;JERIQUARA
288;3525508.0;2013;SP;439.27272727272725;JOANÓPOLIS
289;3525607.0;2013;SP;668.3333333333334;JOÃO RAMALHO
290;3525706.0;2013;SP;570.952380952381;JOSÉ BONIFÁCIO
291;3525805.0;2013;SP;663.5;JÚLIO MESQUITA
292;3525854.0;2013;SP;714.3333333333334;JUMIRIM
293;3525904.0;2013;SP;700.187134502924;JUNDIAÍ
294;3526001.0;2013;SP;680.8181818181819;JUNQUEIRÓPOLIS
295;3526100.0;2013;SP;221.8235294117647;JUQUIÁ
296;3526209.0;2013;SP;551.0714285714286;JUQUITIBA
297;3526308.0;2013;SP;909.3333333333334;LAGOINHA
298;3526407.0;2013;SP;639.3157894736842;LARANJAL PAULISTA
299;3526506.0;2013;SP;368.25;LAVÍNIA
300;3526605.0;2013;SP;574.125;LAVRINHAS
301;3526704.0;2013;SP;697.968253968254;LEME
